forum_id,post_id,post_layer,post_time,user_id,post_content,number_of_words
400340,4354857,1,2014/9/20 21:05,93907,   今天去找一个人帮忙，熟人介绍的，她要我做那个泰康人寿的保险，有大病险、……我说，我什么保险都不买，因为不相信保险。她给我推荐了储蓄型的保险，最少1万元一年的，交10年，15年后再领。她露出的意思是，如果我签了单子，她会很快很好地进行。不签单子，可能没那么尽心。她让我把身份证、银行卡拍下正反面发给她。我说，回家考虑考虑，现在她发来消息，让我明天就带资料过去签单。  我对保险真的不感兴趣，而且要这么长时间，谁知15年后，钱还是钱吗我宁可储蓄、买理财产品，也不做保险，但是，又确实需要她的帮忙。我宁可在事情成功后，给她一定的感谢费用。  唉！保险呀保险……,269
405022,4470079,1,2014/10/30 12:01,93907,27日，我哥早上起床，出现出汗、要吐、胸口疼、心跳35……具体症状不是太清楚，先送镇医院，医生一查，说赶紧送市医院，住进了ccu，我开始想，会不会是低血糖引起的症状，大家都说心肌梗塞，这个病我也不太清楚，后来上网查了一下，是和低血糖有点像。28日做了心脏造影，说血管里有个米粒大的东西会随着血液流动，具体的我也不太清楚，暂时吃药不放支架进行保守治疗，医生给他注射抗凝剂。血糖空腹8点多，餐后，10、12、13，我哥不承认糖尿病，但医生已经给他配降糖药吃了。现在心跳58，住普通病房，可能马上好出院了。以前烟酒很多，这几天烟酒不能沾，有点无奈。,260
366912,3743021,1,2014/1/8 9:28,95848,  我今年快72岁了，患有糖尿病、冠心病。现在血糖控制得还好，还是要吃药打针。 我从小就喜爱体育，爱踢足球，岁数大了，有大把时间了，看体育比赛是我一大乐趣，如：足、篮、排、F1。 我的身体不允许情绪激动，老年人如何看体育比赛我想就像吃饭一样，爱吃的就吃，不爱吃的就不吃。换句话说，自己喜欢的球队能赢就看不能赢的少看或不看。我是北京人，当然喜欢国安、金隅、北汽，希望他们取得好成绩。他们赢了我自然开心，他们输了也要有平常心、平静看待吧，要找乐，别找烦恼就是了。,224
370614,3812240,1,2014/2/11 13:34,95848,   昨天我看了一段有关健康的电视节目，讲的是一位老人夜里一觉不起撒手人寰，问其原因专家讲是噪音起了很大原因。真想不到噪音还那么厉害！老人家邻居装修一个多月，他也不出门，心情好烦那，好不容易装修完了，好好睡一觉了，想不到心梗要了老人家的命。专家讲环境变了不适应了，易患病。专家还讲了几条要注意的事项，也是我想不到的。   1。湿度---，要在50%左右，是比较好的。   2。温度---，要在20度左右，是比较好的。   3。睡觉的时间和姿势---睡眠要足，午觉不易长20分钟左右为好。睡觉要右侧，不要压心脏。   4。枕头的选择---，要适当不高不低。   5。要静要暗---，要安静要拉上窗帘。   6。心情---，心情要好、行动要慢。 有几项我以前还真不知道，真是要活到老学到老了。,306
371871,3846381,1,2014/2/21 17:28,95848,   这几天北京空气质量太不好了，已是重度污染了。我们尤其是糖尿病、冠心病患者如何度过这日子，我知道少出门，还有什么要注意的呢希望广大的糖友、大师们指教了。,76
377458,3958791,1,2014/4/3 10:24,95848,   这个标题不对呀怎么年轻人是老年人的老师呢世代不同了，如今是互联网世代，上年纪的人很少接触它，电脑、智能手机哪个老人玩得精通。微搏、微信、二维码、信用卡-----我们没接触过。在公交车在地铁上年轻人都低头玩手机，成了一景：汽车文化。   互联网的确给我们生活、工作、人际交往带来方便，这是不可否认的。但也有不好的一面。如一，老婆打手机问老公你在哪老公答在加班，其实在和情人幽会。如二，QQ聊天，上当受骗屡见不鲜。如三，网上购物，常受到钓鱼网的侵犯经济上受到损失。我说的是极少数，绝大多数是没问题的。   对我们老年人怎么办呢我想要虚心的向年轻人学习。如，也要学会玩电脑，它是好工具，帮助我们学知识，查资料，与朋友交流。网上购物也是挺好的吗！怕受骗，就货到付款不就行了吗。   我们老年人有得是时间，不像年轻人时间紧压力大。要看的书买回家慢慢的看或到图书馆慢慢的看，不花一分钱，冬暖夏凉有冷热水，环境又好。何乐而不为呢！还是那句话；活到老学到老。我们老年人的生活也是丰富多才的。,431
379184,3991405,1,2014/4/16 11:07,95848,  什么事使我开心呢我想不是涨退修金了、不是吃了什么山珍海味了、也不是收到什么珍贵礼品了。对于得糖尿病的我每当我测的血糖在理想范围内，我是非常高兴的，还有我每当在论坛里写个贴子得到糖友们的回复我是很开心的，还有我给冰箱做了个关门提醒器，还有给外孙女讲解了一道数学难题，再有我喜爱的体育明星取得胜利时如篮球的马布里、F1的威特尔，我是好开心的。   但是我知道人的一生不是一帆风顺的，幸福与烦恼是共存的。一个人不能拥有一切，做好自己能控制的事就不易了。世界上有三件事：1.是自己的事。每天把自己能控制的事做好，不要浪费宝贵的时间，把自己的晚年生活安排好就足以了，不要把自己的看法、想法强加于他人，烦恼自然就会少的。   2.他人的事。不要轻易管，你能帮助的、能解决的可以做。但不要有回报的想法，否则烦恼还会找你的。   3.老天爷的事。如：生老病死。那是老天爷的是，我们控制不了，顺其自然吧！该怎样就怎样。想多了烦恼也多。  让我们每天做开心事吧！远离烦恼。愉快每一天！  ,420
379309,3993828,1,2014/4/17 9:21,95848,  百姓的愿望是政府的工作方向。 　　现在你要问北京的老百姓最需要解决的问题是什么90%以上是雾霾问题。雾霾的危害实在是太大了，我国第一死因是癌症，癌症里绝大部分是肺癌。肺癌与雾霾有紧密的相关关系，这是医学界公认的。糖尿病患者也是受害者，肺炎是并发症之一。 　　值得庆幸的是我国政府决定投入几千亿元来解决雾霾问题。我想用不了多少时间雾霾问题会得到解决。 　　最近环保局公布了造成雾霾的原因有几项，如：汽车尾气、建筑灰尘、工业居民烟尘、餐饮烧烤等等。其中汽车尾气占30%，解决它是关键。北京的汽车占有量是很大的，恨不得每家有一辆汽车。有人问美国的纽约、英国的伦敦、日本的东京也有大量汽车，怎么没有持续的雾霾呀环保局答是汽车、燃油不同。明白了，我国的汽车大部分是进口的，那就是燃油品质问题了，这个问题广大司机早就知道的。问题找到了，几千亿元就有了投资方向，钱要花在刀刃上，那可是老百姓的钱呀！ 　　学习开发国外先进的炼油技术，研制引近先进的炼油设备，早日解决雾霾是我们的愿望。,420
380052,4006987,1,2014/4/22 20:37,95848,   糖尿病患者要注意降低低密度脂蛋白和提高高密度脂蛋白。它关系到并发症的早日到来。 怎样降低低密度脂蛋白：除了加强锻炼之外，多吃山楂、芹菜、冬瓜、粗燕麦、苹果、大豆、海带、香菇、植物油、茶叶、粗粮。 怎样提高高密度脂蛋白：一般是靠药物来生高，他汀类药物，如：辛伐他汀、阿托伐他汀等，还有烟酸。    理论上高碳水化合饮食可引起高密度脂蛋白降低，故应少攝取高碳水化合物，主要是各种糖类，甜品、精制糕点，可增加粗粮，杂粮。其次是体育锻炼，通过降低甘油三脂、极低密度脂蛋白，间接升高高密度脂蛋白。    请糖友参考了。,244
380058,4007147,1,2014/4/22 21:17,95848,  喝白酒非常容易诱发低血糖，这是因为： 1.乙醇会增加分泌胰岛素的胰岛细胞的血流量，从而使胰岛素分泌明显增加，造成酒后的低血糖。 2.老人身体调节功能差，当血糖低时不能及时分泌升高血糖的激素来对抗低血糖，也容易发生低血糖。 3.糖尿病人由于常有并发神经病变，合并心、肾功能不全，因此发生低血糖时症状不典型，可能被忽视，容易导致严重后果。 请参考了。,166
382663,4050580,1,2014/5/13 11:47,95848,  糖尿病并发症的三大杀手是三高，即血糖高、血压高、血脂高。这是大家都知道的。  血糖高我们都十分重视，但是对于老年人来说，血糖还是不要控制得太严格，餐后在10以下就可以了。  血压控制方法主要是靠药物，吃得清淡些。  血脂控制一般不被糖尿病患者重视，平时没有什么反应。但是它的危害极大，中风、心梗、脑溢血、猝死都是与它有直接关系。即使无病老年人的血管也有狭窄、硬化，何况有糖尿病的人呢！为此老年糖尿病患者要特别关注自己的血脂。比血糖还要重视。  血脂包括：总胆固醇、高低密度脂蛋白、甘油三脂等。我们怎么控制呢我想有以下几点：  1.运动。老年人能运动的还是要出门运动的，太阳出来后出门散散步溜溜圈即锻炼了身体又呼吸了新鲜空气心情一定很好。天气不好在家也可以伸伸腿走动走动对身体也是有好处的。  2.适当的吃点降脂药。他汀类的降脂药很多，医生会给你的。一般血脂高是吃出来的，老年人一天吃一两肉就可以了。红烧肉、酱肘子是好吃，我想还是少吃得好，你年轻时吃得不少了，满足吧！尝尝就可以了，这个岁数不易再大吃了。  3.要注意适当的喝水。老年人一天要喝1000至1500毫升的水为宜。喝什么水白开水，水温20至25度。什么时候喝每餐前半小时前喝，早晨起床后空腹喝一杯（200克），睡觉前喝，半夜小便后喝，怎么喝慢慢的小口的喝。平时不要感到口渴再喝，要养成爱喝水的习惯。   这样有利于血液粘稠度降低、预防梗塞、高血压、脑血栓、心肌梗塞发生。   这是我的看法，不对的地方请指教了。,609
386131,4096117,1,2014/6/3 21:50,95848,  我以前用的胰岛素是诺和灵R、笔是诺和笔、针是诺和针，最近医生给我开的胰岛素是优泌林。不知用何笔用何针哪位糖友知道，请教了。十分感谢了。,69
390459,4166986,1,2014/7/5 12:02,95848,  请教广大糖友加餐和分餐的区别谢谢了。,19
392196,4195110,1,2014/7/20 9:53,95848,   前几天看了电视上讲如何预防老年痴呆症。很有现实意义。易得老年痴呆症的人有这么几类人，学历高的、遗传、大脑外伤。看来年纪大了也要注意别有外伤呀！我们糖尿病患者要特别注意低血糖呀！若低血糖摔倒得老年痴呆症的机率就大了。据统计年龄在65岁以上的老年人5.8%易得老年痴呆症，这会给家庭带来莫大的伤害。这说明糖尿病患者更要控制好血糖的意义。   如何预防老年痴呆症呢运动是必要的，不要以老买老宅在家里，能活动的要走出去，呼吸新鲜空气、心情也好，比吃药还强。还有运动不只是身体，大脑也要运动，下棋、打麻将、写帖子---都是大脑在运动，坚持下去就不会在5.8%以内了。   在饮食方面也有预防老年痴呆症的菜单，拌黄花菜就是一个。食材有：干黄花菜、百合、熟芝麻、油菜、蒜末、苹果醋、橄榄油。做法：把干黄花菜、百合泡好，用水煮好捞出。油菜用热水烫一下捞出。把黄花菜、百合、芝麻放在大碗中放入蒜末、苹果醋、橄榄油少许盐伴好即可。,395
396625,4272549,1,2014/8/23 14:07,95848,   今天上午我收到糖友会张先生寄给我四盒胰岛素针头，当时我都蒙了，我没参加有奖活动呀！我的姓名、手机号码都对，好纳闷呀！ 不管怎么说，我得感谢啦！感谢糖友会、感谢张先生。愿我们控糖道路上取得好成绩。,96
396689,4273672,1,2014/8/23 23:27,95848,   今天上午我无功受禄收到四合胰岛素针头，我说明一下。邮件上有寄件人的姓名、寄件单位，我以前看过一个电视节目，寄件上的个人信息可用花露水去掉，我随手就试了试，真的好使，几秒钟就不见字了，印象中只记得姓张的先生、糖友------会。当时我好后悔。我在这里对您说，对不起！                       杨树洪                             14年8月23日  23：26,138
397667,4291157,1,2014/8/31 8:05,95848,  在平面媒体，在电视上经常看到中药治疗糖尿病的产品，对于它们的效果有不同的看法，为此引起不断的争论，我是这样想的，我也咨询过医生。   首先不能漠视中药对糖尿病的治疗作用，但是它不是治疗糖尿病的主力军，它起辅助、调理作用，为此西药不能停，你有条件你就吃，医生（西医）的话，你有钱你就吃。如：青花元素、气血双补丸、灵芝丸、峰胶---等等。   我的看法是否正确请糖友批评指正。,178
